File Name,Record Number,NARA Release Date,Formerly Withheld,Agency,Document Date,Document Type,File Number,To Name,From Name,Title,Number of Pages,Originator,Record Series,Review Date,Comments,Pages Released,URL
docid-32300774.pdf,124-10277-10109,11/17/2017,In Part,FBI,2/7/68,"PAPER, TEXTUAL DOCUMENT","100-401762-149, 1ST NR 149","DIRECTOR, FBI","LEG, PA",,3,FBI,HQ,11/17/2017,"INC MEMO, LHM",,https://www.archives.gov/files/research/jfk/releases/docid-32300774.pdf
docid-32300776.pdf,124-10277-10111,11/17/2017,In Part,FBI,01/16/1968,"PAPER, TEXTUAL DOCUMENT",100-401762-3RD NR 148,"DIRECTOR, FBI","SAC, NY",,2,FBI,HQ,11/17/2017,INC LHM,,https://www.archives.gov/files/research/jfk/releases/docid-32300776.pdf
docid-32300777.pdf,124-10277-10112,11/17/2017,In Part,FBI,04/22/1969,"PAPER, TEXTUAL DOCUMENT",100-401762-2ND NR 148,"SAC, NY","DIRECTOR, FBI",,3,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300777.pdf
docid-32300782.pdf,124-10277-10117,11/17/2017,In Part,FBI,8/4/67,"PAPER, TEXTUAL DOCUMENT",100-401762-147,"DIRECTOR, FBI","FLYNN, DANIEL A.",,13,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300782.pdf
docid-32300783.pdf,124-10277-10118,11/17/2017,In Part,FBI,8/4/67,"PAPER, TEXTUAL DOCUMENT",100-401762-1ST NR 146,"DIRECTOR, FBI","SAC, LA",,6,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300783.pdf
docid-32300784.pdf,124-10277-10119,11/17/2017,In Part,FBI,05/23/1967,"PAPER, TEXTUAL DOCUMENT",100-401762-146,"DIRECTOR, FBI","LEG, PA",,3,FBI,HQ,11/17/2017,INC LHM,,https://www.archives.gov/files/research/jfk/releases/docid-32300784.pdf
docid-32300785.pdf,124-10277-10120,11/17/2017,In Part,FBI,4/3/67,"PAPER, TEXTUAL DOCUMENT",100-401762-145,"DIRECTOR, FBI","FLYNN, DANIEL A.",,12,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300785.pdf
docid-32300786.pdf,124-10277-10121,11/17/2017,In Part,FBI,03/28/1967,"PAPER, TEXTUAL DOCUMENT",100-401762-1ST NR 144,"SAC, LA","DIRECTOR, FBI",,3,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300786.pdf
docid-32300787.pdf,124-10277-10122,11/17/2017,In Part,FBI,03/20/1967,"PAPER, TEXTUAL DOCUMENT",100-401762-144,"DIRECTOR, FBI","LEG, LO",,1,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300787.pdf
docid-32300789.pdf,124-10277-10124,11/17/2017,In Part,FBI,01/30/1967,"PAPER, TEXTUAL DOCUMENT",100-401762-142,"DIRECTOR, FBI","LEG, LO",,1,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300789.pdf
docid-32300793.pdf,124-10277-10128,11/17/2017,In Part,FBI,12/19/1966,"PAPER, TEXTUAL DOCUMENT",100-401762-4TH NR 138,"DIRECTOR, FBI","SAC, NY",,2,FBI,HQ,11/17/2017,INC CABLEGRAM,,https://www.archives.gov/files/research/jfk/releases/docid-32300793.pdf
docid-32300798.pdf,124-10277-10133,11/17/2017,In Part,FBI,12/16/1966,"PAPER, TEXTUAL DOCUMENT",100-401762-137,"LEG, LO","DIRECTOR, FBI",,1,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300798.pdf
docid-32300799.pdf,124-10277-10134,11/17/2017,In Part,FBI,12/13/1966,"PAPER, TEXTUAL DOCUMENT","100-401762-135, 136","DIRECTOR, FBI","SAC, NY",,18,FBI,HQ,11/17/2017,"INC 2 LHM, A/T",,https://www.archives.gov/files/research/jfk/releases/docid-32300799.pdf
docid-32300800.pdf,124-10277-10135,11/17/2017,In Part,FBI,12/14/1966,"PAPER, TEXTUAL DOCUMENT",100-401762-134,"LEG, LO","DIRECTOR, FBI",,2,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300800.pdf
docid-32300802.pdf,124-10277-10137,11/17/2017,In Part,FBI,12/5/66,"PAPER, TEXTUAL DOCUMENT",100-401762-132,"LEG, LO","DIRECTOR, FBI",,7,FBI,HQ,11/17/2017,INC LHM,,https://www.archives.gov/files/research/jfk/releases/docid-32300802.pdf
docid-32300805.pdf,124-10277-10140,11/17/2017,In Part,FBI,8/3/66,"PAPER, TEXTUAL DOCUMENT",100-401762-131,"DIRECTOR, FBI","LEG, PA",,1,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300805.pdf
docid-32300806.pdf,124-10277-10141,11/17/2017,In Part,FBI,07/29/1966,"PAPER, TEXTUAL DOCUMENT",100-401762-130,"DIRECTOR, FBI","LEG, PA",,1,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300806.pdf
docid-32300808.pdf,124-10277-10143,11/17/2017,In Part,FBI,07/18/1966,"PAPER, TEXTUAL DOCUMENT",100-401762-129,"DIRECTOR, FBI","SAC, NY",,5,FBI,HQ,11/17/2017,INC LHM,,https://www.archives.gov/files/research/jfk/releases/docid-32300808.pdf
docid-32300809.pdf,124-10277-10144,11/17/2017,In Part,FBI,06/27/1966,"PAPER, TEXTUAL DOCUMENT","100-401762-127, 128","DIRECTOR, FBI","SAC, NY",,9,FBI,HQ,11/17/2017,"INC CABLEGRAM, A/T, LHM",,https://www.archives.gov/files/research/jfk/releases/docid-32300809.pdf
docid-32300814.pdf,124-10277-10149,11/17/2017,In Part,FBI,08/24/1965,"PAPER, TEXTUAL DOCUMENT",100-401762-125,"DIRECTOR, FBI","LEG, LO",,1,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300814.pdf
docid-32300827.pdf,124-10277-10162,11/17/2017,In Part,FBI,09/25/1964,"PAPER, TEXTUAL DOCUMENT",92-3267-619,"DIRECTOR, FBI","SAC, LA",,2,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300827.pdf
docid-32300830.pdf,124-10277-10165,11/17/2017,In Part,FBI,9/8/64,"PAPER, TEXTUAL DOCUMENT",92-3267-616,"DIRECTOR, FBI","SAC, LA",,3,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300830.pdf
docid-32300832.pdf,124-10277-10167,11/17/2017,In Part,FBI,9/5/64,"PAPER, TEXTUAL DOCUMENT",92-3267-614,"DIRECTOR, FBI","SAC, LA",,3,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300832.pdf
docid-32300833.pdf,124-10277-10168,11/17/2017,In Part,FBI,08/31/1964,"PAPER, TEXTUAL DOCUMENT",92-3267-613,"DIRECTOR, FBI","SAC, LA",,2,FBI,HQ,11/17/2017,INC A/T,,https://www.archives.gov/files/research/jfk/releases/docid-32300833.pdf
docid-32300835.pdf,124-10277-10170,11/17/2017,In Part,FBI,08/20/1964,"PAPER, TEXTUAL DOCUMENT",92-3267-611,"DIRECTOR, FBI","DODGE, HAROLD F.",,49,FBI,HQ,11/17/2017,"RPT, TABLE OF CONTENTS PAGE 2, INDEX PAGE a-c",,https://www.archives.gov/files/research/jfk/releases/docid-32300835.pdf
docid-32300836.pdf,124-10277-10171,11/17/2017,In Part,FBI,08/14/1964,"PAPER, TEXTUAL DOCUMENT",92-3267-610,"DIRECTOR, FBI","SAC, LA",,3,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300836.pdf
docid-32300837.pdf,124-10277-10172,11/17/2017,In Part,FBI,8/7/64,"PAPER, TEXTUAL DOCUMENT",92-3267-609,"DIRECTOR, FBI","SAC, LA",,2,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300837.pdf
docid-32300838.pdf,124-10277-10173,11/17/2017,In Part,FBI,07/31/1964,"PAPER, TEXTUAL DOCUMENT",92-3267-608,"DIRECTOR, FBI","SAC, LA",,2,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300838.pdf
docid-32300842.pdf,124-10277-10177,11/17/2017,In Part,FBI,07/16/1964,"PAPER, TEXTUAL DOCUMENT",92-3267-604,"DIRECTOR, FBI","SAC, LA",,4,FBI,HQ,11/17/2017,INC LHM,,https://www.archives.gov/files/research/jfk/releases/docid-32300842.pdf
docid-32300843.pdf,124-10277-10178,11/17/2017,In Part,FBI,07/17/1964,"PAPER, TEXTUAL DOCUMENT",92-3267-603,"DIRECTOR, FBI","SAC, LA",,2,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300843.pdf
docid-32300844.pdf,124-10277-10179,11/17/2017,In Part,FBI,7/11/64,"PAPER, TEXTUAL DOCUMENT",92-3267-602,"DIRECTOR, FBI","SAC, LA",,3,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300844.pdf
docid-32300846.pdf,124-10277-10181,11/17/2017,In Part,FBI,7/3/64,"PAPER, TEXTUAL DOCUMENT",92-3267-600,"DIRECTOR, FBI","SAC, LA",,3,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300846.pdf
docid-32300849.pdf,124-10277-10184,11/17/2017,In Part,FBI,06/27/1964,"PAPER, TEXTUAL DOCUMENT",92-3267-596,"DIRECTOR, FBI","SAC, LA",,2,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300849.pdf
docid-32300853.pdf,124-10277-10188,11/17/2017,In Part,FBI,06/20/1964,"PAPER, TEXTUAL DOCUMENT",92-3267-592,"DIRECTOR, FBI","SAC, LA",,2,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300853.pdf
docid-32300854.pdf,124-10277-10189,11/17/2017,In Part,FBI,06/15/1964,"PAPER, TEXTUAL DOCUMENT",92-3267-591,"DIRECTOR, FBI","SAC, LA",,3,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300854.pdf
docid-32300858.pdf,124-10277-10193,11/17/2017,In Part,FBI,6/1/64,"PAPER, TEXTUAL DOCUMENT",92-3267-587,"DIRECTOR, FBI","SAC, LA",,4,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300858.pdf
docid-32300901.pdf,124-10277-10236,11/17/2017,In Part,FBI,4/11/68,"PAPER, TEXTUAL DOCUMENT",92-3267-954,"DIRECTOR, FBI","SAC, LA",,4,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300901.pdf
docid-32300915.pdf,124-10277-10250,11/17/2017,In Part,FBI,03/26/1968,"PAPER, TEXTUAL DOCUMENT",92-3267-938,"DIRECTOR, FBI","SAC, CG",,2,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300915.pdf
docid-32300925.pdf,124-10277-10260,11/17/2017,In Part,FBI,03/14/1968,"PAPER, TEXTUAL DOCUMENT",92-3267-928,"DIRECTOR, FBI","SAC, LA",,2,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300925.pdf
docid-32300931.pdf,124-10277-10266,11/17/2017,In Part,FBI,3/5/68,"PAPER, TEXTUAL DOCUMENT",92-3267-921,"DIRECTOR, FBI","SAC, CG",,3,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300931.pdf
docid-32300953.pdf,124-10277-10288,11/17/2017,In Part,FBI,12/17/1963,"PAPER, TEXTUAL DOCUMENT",92-6054-563,"DIRECTOR, FBI","BENDER, ROBERT L.",,14,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300953.pdf
docid-32300954.pdf,124-10277-10289,11/17/2017,In Part,FBI,12/17/1963,"PAPER, TEXTUAL DOCUMENT",92-6054-562,"DIRECTOR, FBI","LUECKENHOFF, GEORGE F.",,13,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300954.pdf
docid-32300956.pdf,124-10277-10291,11/17/2017,In Part,FBI,12/14/1963,"PAPER, TEXTUAL DOCUMENT",92-6054-561,"DIRECTOR, FBI","BOGGAN, FURMAN G.",,9,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300956.pdf
docid-32300958.pdf,124-10277-10293,11/17/2017,In Part,FBI,12/4/63,"PAPER, TEXTUAL DOCUMENT",92-6054-559,"DIRECTOR, FBI","BUSH, PAUL E.",,24,FBI,HQ,11/17/2017,"RPT, TABLE OF CONTENTS PAGE i",,https://www.archives.gov/files/research/jfk/releases/docid-32300958.pdf
docid-32300959.pdf,124-10277-10294,11/17/2017,In Part,FBI,12/13/1963,"PAPER, TEXTUAL DOCUMENT",92-6054-558,"SAC, PH","DIRECTOR, FBI",,1,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300959.pdf
docid-32300962.pdf,124-10277-10297,11/17/2017,In Part,FBI,12/13/1963,"PAPER, TEXTUAL DOCUMENT",92-6054-556,"DIRECTOR, FBI","WHEELER, BRYON C.",,16,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300962.pdf
docid-32300963.pdf,124-10277-10298,11/17/2017,In Part,FBI,12/13/1963,"PAPER, TEXTUAL DOCUMENT",92-6054-555,"DIRECTOR, FBI","TALBURTT, ORVILLE R.",,21,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300963.pdf
docid-32300964.pdf,124-10277-10299,11/17/2017,In Part,FBI,12/13/1963,"PAPER, TEXTUAL DOCUMENT",92-6054-554,"DIRECTOR, FBI","WALTERS, DON W.",,22,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300964.pdf
docid-32300965.pdf,124-10277-10300,11/17/2017,In Part,FBI,12/12/63,"PAPER, TEXTUAL DOCUMENT",92-6054-553,"DIRECTOR, FBI","HAMILTON, GILBERT L.",,7,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300965.pdf
docid-32300967.pdf,124-10277-10302,11/17/2017,In Part,FBI,12/13/1963,"PAPER, TEXTUAL DOCUMENT",92-6054-551,"DIRECTOR, FBI","ROBERTS, JOHN W. JR.",,25,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300967.pdf
docid-32300968.pdf,124-10277-10303,11/17/2017,In Part,FBI,12/13/1963,"PAPER, TEXTUAL DOCUMENT",92-6054-550,"DIRECTOR, FBI","ANDREWS, LEON F. JR.",,28,FBI,HQ,11/17/2017,"RPT, TABLE OF CONTENTS PAGE 2",,https://www.archives.gov/files/research/jfk/releases/docid-32300968.pdf
docid-32300969.pdf,124-10277-10304,11/17/2017,In Part,FBI,12/13/1963,"PAPER, TEXTUAL DOCUMENT",92-6054-549,"DIRECTOR, FBI","ROTZ, J. STANLEY",,11,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300969.pdf
docid-32300970.pdf,124-10277-10305,11/17/2017,In Part,FBI,12/11/63,"PAPER, TEXTUAL DOCUMENT",92-6054-548,"DIRECTOR, FBI","KINSINGER, JOHN R.",,8,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32300970.pdf
docid-32300979.pdf,124-10277-10314,11/17/2017,In Part,FBI,08/31/1962,"PAPER, TEXTUAL DOCUMENT",105-80291-2ND NR 93,SULLIVAN W. C.,"WANNELL, W. R.",,2,FBI,HQ,11/17/2017,REFERRED TO DOJ,,https://www.archives.gov/files/research/jfk/releases/docid-32300979.pdf
docid-32300998.pdf,124-10277-10333,11/17/2017,In Part,FBI,06/29/1961,"PAPER, TEXTUAL DOCUMENT",105-80291-76,"SULLIVAN, W. C.","DONAHOE, S. B.",,6,FBI,HQ,11/17/2017,INC RAPSHEET,,https://www.archives.gov/files/research/jfk/releases/docid-32300998.pdf
docid-32301009.pdf,124-10277-10344,11/17/2017,In Part,FBI,12/16/1963,"PAPER, TEXTUAL DOCUMENT",97-4474-59,"SAC, MM","DIRECTOR, FBI",,1,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32301009.pdf
docid-32301011.pdf,124-10277-10346,11/17/2017,In Part,FBI,12/12/63,"PAPER, TEXTUAL DOCUMENT","97-4474-55, 56, 57","YEAGLEY, J. WALTER","DIRECTOR, FBI",,13,FBI,HQ,11/17/2017,"INC 2 MEMO, LHM",,https://www.archives.gov/files/research/jfk/releases/docid-32301011.pdf
docid-32301012.pdf,124-10277-10347,11/17/2017,In Part,FBI,12/12/63,"PAPER, TEXTUAL DOCUMENT","97-4474-53, 54","DIRECTOR, FBI","SAC, MM",,6,FBI,HQ,11/17/2017,"INC MEMO, LHM",,https://www.archives.gov/files/research/jfk/releases/docid-32301012.pdf
docid-32301055.pdf,124-10277-10390,11/17/2017,In Part,FBI,11/21/1960,"PAPER, TEXTUAL DOCUMENT",97-4474-2ND NR 8,"DIRECTOR, FBI","SAC, MM",,7,FBI,HQ,11/17/2017,INC LHM,,https://www.archives.gov/files/research/jfk/releases/docid-32301055.pdf
docid-32301063.pdf,124-10277-10398,11/17/2017,In Part,FBI,01/19/1965,"PAPER, TEXTUAL DOCUMENT",97-4474-165,"DIRECTOR, FBI","SAC, MM",,7,FBI,HQ,11/17/2017,INC LHM,,https://www.archives.gov/files/research/jfk/releases/docid-32301063.pdf
docid-32301065.pdf,124-10277-10400,11/17/2017,In Part,FBI,01/14/1965,"PAPER, TEXTUAL DOCUMENT",97-4474-163,"DIRECTOR, FBI","SAC, MM",,7,FBI,HQ,11/17/2017,"INC LHM, TTY",,https://www.archives.gov/files/research/jfk/releases/docid-32301065.pdf
docid-32301071.pdf,124-10277-10406,11/17/2017,In Part,FBI,12/3/64,"PAPER, TEXTUAL DOCUMENT","97-4474-158, 159","DIRECTOR, FBI","SAC, MM",,11,FBI,HQ,11/17/2017,"INC LHM, 2 A/T",,https://www.archives.gov/files/research/jfk/releases/docid-32301071.pdf
docid-32301072.pdf,124-10277-10407,11/17/2017,In Part,FBI,11/23/1964,"PAPER, TEXTUAL DOCUMENT",97-4474-157,"SAC, MM","DIRECTOR, FBI",,4,FBI,HQ,11/17/2017,INC 2 NEWS ARTIC,,https://www.archives.gov/files/research/jfk/releases/docid-32301072.pdf
docid-32301074.pdf,124-10277-10409,11/17/2017,In Part,FBI,10/29/1964,"PAPER, TEXTUAL DOCUMENT",97-4474-155,"DIRECTOR, FBI","SAC, MM",,18,FBI,HQ,11/17/2017,INC LHM,,https://www.archives.gov/files/research/jfk/releases/docid-32301074.pdf
docid-32301079.pdf,124-10277-10414,11/17/2017,In Part,FBI,09/26/1964,"PAPER, TEXTUAL DOCUMENT",97-4474-150,,CIA,,4,CIA,HQ,11/17/2017,INC A/T,,https://www.archives.gov/files/research/jfk/releases/docid-32301079.pdf
docid-32301085.pdf,124-10277-10420,11/17/2017,In Part,FBI,08/31/1964,"PAPER, TEXTUAL DOCUMENT",97-4474-147,"DIRECTOR, FBI","SAC, MM",,30,FBI,HQ,11/17/2017,INC LHM,,https://www.archives.gov/files/research/jfk/releases/docid-32301085.pdf
docid-32301100.pdf,124-10277-10435,11/17/2017,In Part,FBI,06/24/1964,"PAPER, TEXTUAL DOCUMENT",97-4474-132,"DIRECTOR, FBI","SAC, MM",,18,FBI,HQ,11/17/2017,"INC LHM, MEMO",,https://www.archives.gov/files/research/jfk/releases/docid-32301100.pdf
docid-32301105.pdf,124-10277-10440,11/17/2017,In Part,FBI,6/12/64,"PAPER, TEXTUAL DOCUMENT",97-4474-129,"DIRECTOR, FBI","SAC, MM",,5,FBI,HQ,11/17/2017,INC LHM,,https://www.archives.gov/files/research/jfk/releases/docid-32301105.pdf
docid-32301106.pdf,124-10277-10441,11/17/2017,In Part,FBI,06/24/1964,"PAPER, TEXTUAL DOCUMENT",97-4474-128,"DIRECTOR, FBI","SAC, MM",,7,FBI,HQ,11/17/2017,INC NOTE,,https://www.archives.gov/files/research/jfk/releases/docid-32301106.pdf
docid-32301107.pdf,124-10277-10442,11/17/2017,In Part,FBI,06/22/1964,"PAPER, TEXTUAL DOCUMENT",97-4474-127,"SULLIVAN, W. C.","WANNALL, W. R.",,2,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32301107.pdf
docid-32301111.pdf,124-10277-10446,11/17/2017,In Part,FBI,06/24/1964,"PAPER, TEXTUAL DOCUMENT",97-4474-123,STOTT,,,2,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32301111.pdf
docid-32301116.pdf,124-10277-10451,11/17/2017,In Part,FBI,05/27/1964,"PAPER, TEXTUAL DOCUMENT",97-4474-118,"DIRECTOR, FBI","SAC, MM",,4,FBI,HQ,11/17/2017,INC LHM,,https://www.archives.gov/files/research/jfk/releases/docid-32301116.pdf
docid-32301126.pdf,124-10277-10461,11/17/2017,In Part,FBI,02/19/1965,"PAPER, TEXTUAL DOCUMENT",122-2557-220,"DIRECTOR, FBI","SAC, SJ",,2,FBI,HQ,11/17/2017,INC RGM,,https://www.archives.gov/files/research/jfk/releases/docid-32301126.pdf
docid-32301165.pdf,124-10278-10000,11/17/2017,In Part,FBI,10/2/61,"PAPER, TEXTUAL DOCUMENT",92-2914-221,"DIRECTOR, FBI","SAC, PG",,1,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32301165.pdf
docid-32301166.pdf,124-10278-10001,11/17/2017,In Part,FBI,10/4/61,"PAPER, TEXTUAL DOCUMENT",92-2914-222,"DIRECTOR, FBI","SAC, PG",,4,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32301166.pdf
docid-32301169.pdf,124-10278-10004,11/17/2017,In Part,FBI,10/11/61,"PAPER, TEXTUAL DOCUMENT",92-2914-225,"DIRECTOR, FBI","SAC, PG",,1,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32301169.pdf
docid-32301170.pdf,124-10278-10005,11/17/2017,In Part,FBI,10/16/1961,"PAPER, TEXTUAL DOCUMENT",92-2914-226,"DIRECTOR, FBI","SAC, PG",,2,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32301170.pdf
docid-32301171.pdf,124-10278-10006,11/17/2017,In Part,FBI,10/23/1961,"PAPER, TEXTUAL DOCUMENT",92-2914-227,"DIRECTOR, FBI","SAC, PG",,1,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32301171.pdf
docid-32301172.pdf,124-10278-10007,11/17/2017,In Part,FBI,10/19/1961,"PAPER, TEXTUAL DOCUMENT",92-2914-228,"DIRECTOR, FBI","SAC, PG",,2,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32301172.pdf
docid-32301175.pdf,124-10278-10010,11/17/2017,In Part,FBI,10/27/1961,"PAPER, TEXTUAL DOCUMENT",92-2914-231,"DIRECTOR, FBI","SAC, PG",,1,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32301175.pdf
docid-32301179.pdf,124-10278-10014,11/17/2017,In Part,FBI,11/7/61,"PAPER, TEXTUAL DOCUMENT",92-2914-235,"DIRECTOR, FBI","SAC, PG",,1,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32301179.pdf
docid-32301182.pdf,124-10278-10017,11/17/2017,In Part,FBI,11/15/1961,"PAPER, TEXTUAL DOCUMENT",92-2914-238,"DIRECTOR, FBI","SAC, PG",,1,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32301182.pdf
docid-32301187.pdf,124-10278-10022,11/17/2017,In Part,FBI,12/12/61,"PAPER, TEXTUAL DOCUMENT",92-2914-243,"DIRECTOR, FBI","SAC, PG",,2,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32301187.pdf
docid-32301189.pdf,124-10278-10024,11/17/2017,In Part,FBI,12/19/1961,"PAPER, TEXTUAL DOCUMENT",92-2914-245,"DIRECTOR, FBI","SAC, PG",,1,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32301189.pdf
docid-32301191.pdf,124-10278-10026,11/17/2017,In Part,FBI,1/3/62,"PAPER, TEXTUAL DOCUMENT",92-2914-247,"DIRECTOR, FBI","SAC, PG",,6,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32301191.pdf
docid-32301192.pdf,124-10278-10027,11/17/2017,In Part,FBI,1/9/62,"PAPER, TEXTUAL DOCUMENT",92-2914-248,"DIRECTOR, FBI","SAC, PG",,1,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32301192.pdf
docid-32301195.pdf,124-10278-10030,11/17/2017,In Part,FBI,1/5/62,"PAPER, TEXTUAL DOCUMENT",92-2914-251,"DIRECTOR, FBI","SAC, PG",,1,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32301195.pdf
docid-32301200.pdf,124-10278-10035,11/17/2017,In Part,FBI,01/26/1962,"PAPER, TEXTUAL DOCUMENT",92-2914-255,"DIRECTOR, FBI","SAC, PG",,2,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32301200.pdf
docid-32301201.pdf,124-10278-10036,11/17/2017,In Part,FBI,2/2/62,"PAPER, TEXTUAL DOCUMENT",92-2914-256,"DIRECTOR, FBI","SAC, PG",,3,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32301201.pdf
docid-32301203.pdf,124-10278-10038,11/17/2017,In Part,FBI,2/5/62,"PAPER, TEXTUAL DOCUMENT",92-2914-258,"DIRECTOR, FBI","SAC, PG",,3,FBI,HQ,11/17/2017,INC A/T,,https://www.archives.gov/files/research/jfk/releases/docid-32301203.pdf
docid-32301205.pdf,124-10278-10040,11/17/2017,In Part,FBI,02/19/1962,"PAPER, TEXTUAL DOCUMENT",92-2914-260,"DIRECTOR, FBI","FORSYTH, THOMAS G. III",,21,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32301205.pdf
docid-32301206.pdf,124-10278-10041,11/17/2017,In Part,FBI,02/23/1962,"PAPER, TEXTUAL DOCUMENT",92-2914-261,"DIRECTOR, FBI","SAC, PG",,2,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32301206.pdf
docid-32301208.pdf,124-10278-10043,11/17/2017,In Part,FBI,3/1/62,"PAPER, TEXTUAL DOCUMENT","92-2914-263, 264","SAC, PG","DIRECTOR, FBI",,4,FBI,HQ,11/17/2017,INC MEMO,,https://www.archives.gov/files/research/jfk/releases/docid-32301208.pdf
docid-32301211.pdf,124-10278-10046,11/17/2017,In Part,FBI,05/18/1962,"PAPER, TEXTUAL DOCUMENT",92-2914-267,"DIRECTOR, FBI","FORSYTH, THOMAS G. III",,12,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32301211.pdf
docid-32301217.pdf,124-10278-10052,11/17/2017,In Part,FBI,06/18/1962,"PAPER, TEXTUAL DOCUMENT",92-2914-273,"DIRECTOR, FBI","FORSYTH, THOMAS G. III",,27,FBI,HQ,11/17/2017,,,https://www.archives.gov/files/research/jfk/releases/docid-32301217.pdf
